Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
30864447,2010-09-10 01:17:00.0000006,8.016076460503188,2010-09-10 01:17:00 UTC,-73.982563,40.727365,-73.953233,40.777548,1
29942923,2011-09-13 13:21:49.0000001,4.45337581139066,2011-09-13 13:21:49 UTC,-73.99502700000001,40.744631,-74.000213,40.7352,1
41777976,2011-10-08 20:06:00.00000079,3.2658089283531506,2011-10-08 20:06:00 UTC,-74.001113,40.741735,-73.998253,40.745095,3
13293785,2012-05-13 13:54:45.0000001,19.49588966319911,2012-05-13 13:54:45 UTC,-73.963411,40.798469,-74.00077900000001,40.729345,1
49798166,2012-04-14 02:17:00.00000093,8.016076460503188,2012-04-14 02:17:00 UTC,-73.981785,40.763397,-74.004152,40.742437,1
39400897,2010-09-24 12:14:00.00000089,6.432653949786509,2010-09-24 12:14:00 UTC,-73.972497,40.75278,-73.95885,40.763898,3
49202586,2014-05-28 01:00:00.00000073,14.349766503369905,2014-05-28 01:00:00 UTC,-74.005477,40.738575,-73.97272199999999,40.756735,5
51452192,2009-05-12 10:32:00.000000154,23.75133766075019,2009-05-12 10:32:00 UTC,-73.98155799999999,40.783752,-73.900931,40.893366,1
45317989,2012-08-07 20:53:18.0000001,10.391210226578206,2012-08-07 20:53:18 UTC,-73.96593,40.805358,-73.949923,40.778868,1
41858701,2009-09-24 16:21:42.0000001,8.807787715861528,2009-09-24 16:21:42 UTC,-73.95208000000001,40.790119,-73.963637,40.79809,1
13472186,2011-04-03 00:01:40.0000002,13.953910875690735,2011-04-03 00:01:40 UTC,-74.00019,40.718336,-73.956801,40.764745,1
12508194,2012-03-22 07:14:24.0000002,6.036798322107339,2012-03-22 07:14:24 UTC,-73.965017,40.764308,-73.98105699999999,40.760887,1
928784,2011-04-22 10:14:49.0000005,7.224365205144848,2011-04-22 10:14:49 UTC,-73.98478399999999,40.736512,-73.976727,40.751746,1
17076715,2012-11-14 21:24:52.0000002,22.76169859155226,2012-11-14 21:24:52 UTC,-73.863088,40.769212,-73.95195,40.729382,1
17424218,2009-11-16 21:23:00.00000055,5.245087066748999,2009-11-16 21:23:00 UTC,-74.00921,40.706383,-74.009173,40.716762,1
6403066,2010-11-13 07:21:00.0000008,44.5337581139066,2010-11-13 07:21:00 UTC,-73.971663,40.757812,-73.789273,40.64179,1
44645532,2011-06-08 04:32:42.0000001,19.891745290878283,2011-06-08 04:32:42 UTC,-73.990166,40.756562,-73.92326800000001,40.825475,2
416416,2011-11-04 01:30:04.0000002,5.640942694428169,2011-11-04 01:30:04 UTC,-74.001563,40.739345,-74.008126,40.723898,1
49651743,2009-03-24 23:06:00.000000173,3.6616645560323207,2009-03-24 23:06:00 UTC,-73.97430200000001,40.761193,-73.97194300000001,40.759643,5
11719767,2013-09-03 07:36:50.0000005,5.443014880588584,2013-09-03 07:36:50 UTC,-73.985698,40.748747,-73.974357,40.744135,1
13246898,2010-05-15 19:25:39.0000009,6.036798322107339,2010-05-15 19:25:39 UTC,-73.978788,40.755519,-73.975802,40.765463,1
20519721,2011-01-16 00:21:00.00000087,8.411932088182358,2011-01-16 00:21:00 UTC,-73.959753,40.777137,-73.96654699999999,40.804235,1
34023783,2010-05-26 16:15:00.0000008,4.05752018371149,2010-05-26 16:15:00 UTC,-73.959427,40.774613,-73.952647,40.780213,5
38970654,2015-05-01 17:29:32.0000001,7.9171125535833955,2015-05-01 17:29:32 UTC,-73.99208068847656,40.75920867919922,-73.98408508300781,40.78045654296875,1
40845743,2013-09-21 18:38:40.0000002,9.401571157380282,2013-09-21 18:38:40 UTC,-73.995559,40.695197,-73.97470200000001,40.687741,1
17781331,2009-02-17 18:07:37.0000004,17.31868371096368,2009-02-17 18:07:37 UTC,-73.97411,40.750564,-73.88238,40.755801,1
23083708,2009-05-11 19:55:08.0000001,4.05752018371149,2009-05-11 19:55:08 UTC,-73.959091,40.799481,-73.96740600000001,40.802026,1
16496513,2011-06-07 22:37:09.0000003,15.537333386407413,2011-06-07 22:37:09 UTC,-73.9773,40.7519,-74.0125,40.7015,1
1573188,2009-05-31 05:41:33.0000001,5.245087066748999,2009-05-31 05:41:33 UTC,-73.93431700000001,40.797407,-73.91787099999999,40.807013,1
49180723,2010-06-16 19:34:22.0000002,9.599498971219866,2010-06-16 19:34:22 UTC,-74.012526,40.707816,-73.98754699999999,40.744759,2
52842120,2012-03-03 21:56:00.00000078,8.807787715861528,2012-03-03 21:56:00 UTC,-74.00739200000001,40.733257,-73.987243,40.729388,4
55118441,2013-12-19 14:45:00.0000002,9.401571157380282,2013-12-19 14:45:00 UTC,-73.978083,40.788452,-73.979435,40.771332,1
51449542,2014-01-21 14:58:00.00000038,29.19435254133877,2014-01-21 14:58:00 UTC,-73.99119,40.750195,-74.006843,40.705932,3
11242259,2015-04-07 21:53:08.0000005,17.81350324556264,2015-04-07 21:53:08 UTC,-73.99681854248048,40.73598861694336,-73.9678192138672,40.79391860961913,1
44829723,2009-08-05 09:50:27.0000002,23.45444593999081,2009-08-05 09:50:27 UTC,-73.953172,40.787591,-74.01467099999999,40.709887,1
31509903,2014-03-19 10:32:00.00000058,5.937834415187547,2014-03-19 10:32:00 UTC,-73.993362,40.733317,-73.995473,40.740992,1
12636677,2014-04-13 12:25:00.000000154,23.75133766075019,2014-04-13 12:25:00 UTC,-73.97833,40.76347,-73.96477,40.80675,1
24085207,2012-07-29 17:04:36.0000001,49.284025646056634,2012-07-29 17:04:36 UTC,-73.992122,40.748577,-73.806072,40.665272,1
3778526,2009-03-01 09:10:14.0000002,3.6616645560323207,2009-03-01 09:10:14 UTC,-73.983436,40.746818,-73.988475,40.73988,1
54928616,2012-06-02 22:07:00.00000099,4.84923143906983,2012-06-02 22:07:00 UTC,-73.982445,40.775478,-73.988803,40.763712,1
1842891,2011-12-09 21:47:00.00000091,7.620220832824018,2011-12-09 21:47:00 UTC,-73.97313,40.764152,-73.987082,40.748315000000005,1
38589960,2009-02-18 08:48:00.000000231,7.224365205144848,2009-02-18 08:48:00 UTC,-73.993193,40.749672,-74.00768199999999,40.731123,5
14190887,2011-10-11 22:04:14.0000001,4.05752018371149,2011-10-11 22:04:14 UTC,-73.962199,40.776363,-73.971793,40.765764,1
42307589,2014-08-20 22:24:00.00000086,6.927473484385471,2014-08-20 22:24:00 UTC,-73.97203,40.75652,-73.98601,40.75225,2
1032411,2011-11-15 21:22:52.0000003,9.599498971219866,2011-11-15 21:22:52 UTC,-73.98963,40.735626,-73.985599,40.763121000000005,1
7083160,2012-02-02 13:56:00.000000101,4.45337581139066,2012-02-02 13:56:00 UTC,-73.992378,40.728833,-73.988072,40.73502,1
12487121,2015-05-07 08:12:06.0000006,12.370488364974056,2015-05-07 08:12:06 UTC,-73.980224609375,40.735176086425774,-74.01091766357422,40.70179748535156,1
7891124,2012-03-03 21:43:30.0000001,7.224365205144848,2012-03-03 21:43:30 UTC,-73.968164,40.800219,-73.95713,40.786022,1
45863790,2011-06-17 12:28:00.00000058,4.05752018371149,2011-06-17 12:28:00 UTC,0.0,0.0,0.0,0.0,5
47390654,2012-10-09 18:39:00.000000164,3.9585562767916977,2012-10-09 18:39:00 UTC,-73.93495300000001,40.800987,-73.94103199999999,40.798385,5
38076415,2011-01-25 16:02:47.0000001,7.620220832824018,2011-01-25 16:02:47 UTC,-73.97550600000001,40.75789,-73.96085,40.774992,1
12938380,2011-01-14 19:51:00.000000221,12.766343992653226,2011-01-14 19:51:00 UTC,-73.992457,40.72877,-73.9608,40.7782,1
3885476,2013-11-10 06:31:00.00000010,7.9171125535833955,2013-11-10 06:31:00 UTC,-73.975213,40.757695,-73.99458,40.750235,2
41458016,2012-08-12 14:05:43.0000002,6.432653949786509,2012-08-12 14:05:43 UTC,-73.999166,40.739403,-73.988351,40.743763,1
30433608,2015-01-31 21:23:24.0000004,11.38084929577613,2015-01-31 21:23:24 UTC,-73.9706802368164,40.75807189941406,-74.00410461425781,40.74281311035156,1
50164779,2009-03-07 14:04:15.0000001,7.224365205144848,2009-03-07 14:04:15 UTC,-73.961613,40.77709,-73.96409,40.799774,1
34207430,2010-03-31 06:52:00.00000022,7.224365205144848,2010-03-31 06:52:00 UTC,-73.992758,40.737167,-73.97065500000001,40.756222,5
271308,2010-06-08 15:29:00.000000191,13.953910875690735,2010-06-08 15:29:00 UTC,-73.982623,40.772747,-74.004793,40.729552000000005,1
53004426,2012-06-10 21:54:10.0000002,4.45337581139066,2012-06-10 21:54:10 UTC,-73.977202,40.790112,-73.981512,40.781237,1
18285176,2014-10-04 19:10:47.0000002,5.443014880588584,2014-10-04 19:10:47 UTC,-73.96889499999999,40.764276,-73.97819100000001,40.759646,2
41862524,2009-08-06 21:02:00.000000140,8.807787715861528,2009-08-06 21:02:00 UTC,-73.98778,40.738603000000005,-73.964832,40.770175,1
1834255,2013-03-05 22:01:08.0000001,14.844586037968867,2013-03-05 22:01:08 UTC,-73.96563,40.761996,-73.96449799999999,40.792631,2
6149840,2012-04-03 12:15:11.0000001,4.05752018371149,2012-04-03 12:15:11 UTC,-73.98353399999999,40.752177,-73.979711,40.744552,1
47000984,2015-03-10 15:28:28.0000004,10.391210226578206,2015-03-10 15:28:28 UTC,-73.98123931884766,40.75287628173828,-73.99527740478516,40.72617721557617,6
41603814,2012-09-12 11:12:03.0000001,8.411932088182358,2012-09-12 11:12:03 UTC,-73.968162,40.79208,-73.95452399999999,40.778969,1
30703037,2011-09-01 08:31:00.000000152,8.016076460503188,2011-09-01 08:31:00 UTC,-73.96973,40.756707,-73.988013,40.764767,1
39396724,2009-08-01 20:38:00.000000116,9.599498971219866,2009-08-01 20:38:00 UTC,-73.98392199999999,40.755333,-73.996402,40.727303000000006,1
49487767,2009-09-30 15:56:00.000000128,4.84923143906983,2009-09-30 15:56:00 UTC,-73.978252,40.754508,-73.985235,40.762977,3
26165376,2012-12-12 09:27:17.0000001,7.9171125535833955,2012-12-12 09:27:17 UTC,-73.970091,40.758928,-73.960977,40.770837,1
33974758,2012-03-08 09:53:00.000000120,13.558055248011565,2012-03-08 09:53:00 UTC,-74.002136,40.750918,-73.95666,40.788512,2
48030313,2015-04-07 20:20:02.0000003,10.391210226578206,2015-04-07 20:20:02 UTC,-73.98741912841797,40.73284912109375,-73.97187042236328,40.747169494628906,2
25386278,2009-07-23 18:45:00.000000205,10.391210226578206,2009-07-23 18:45:00 UTC,-73.969433,40.757445,-73.992628,40.737392,1
43519750,2014-09-18 11:13:28.0000003,11.875668830375094,2014-09-18 11:13:28 UTC,-73.959571,40.76283,-73.975622,40.760601,1
2787996,2014-09-13 01:41:42.0000005,4.948195345989622,2014-09-13 01:41:42 UTC,-73.988312,40.724045,-73.981047,40.73623,1
43063665,2010-07-31 09:50:36.0000002,7.224365205144848,2010-07-31 09:50:36 UTC,-73.982333,40.76893,-73.993554,40.747,1
49584701,2014-06-18 00:15:00.00000040,16.823864176364715,2014-06-18 00:15:00 UTC,-73.984753,40.737152,-73.944553,40.700412,2
11096617,2013-09-10 22:13:00.00000062,6.927473484385471,2013-09-10 22:13:00 UTC,-74.002865,40.733287,-74.0095,40.715502,1
33511324,2011-02-14 20:34:00.00000073,7.224365205144848,2011-02-14 20:34:00 UTC,-73.96198299999999,40.810355,-73.976615,40.786607,2
41620024,2010-02-14 14:06:21.0000001,7.620220832824018,2010-02-14 14:06:21 UTC,-73.983361,40.761332,-73.97296300000001,40.780317,1
38396210,2013-06-24 17:13:00.000000161,23.75133766075019,2013-06-24 17:13:00 UTC,-73.989998,40.76197,-73.99075699999999,40.70026,1
34757257,2012-05-14 06:58:37.0000002,4.84923143906983,2012-05-14 06:58:37 UTC,-73.98602199999999,40.76803,-73.976668,40.760718,1
9837030,2012-11-04 20:19:00.000000131,12.865307899573018,2012-11-04 20:19:00 UTC,-73.993753,40.762232,-73.988392,40.727412,1
29799869,2014-02-02 10:39:22.0000003,5.443014880588584,2014-02-02 10:39:22 UTC,-73.982129,40.772748,-73.977427,40.784339,1
7242916,2011-03-11 15:22:53.0000007,5.640942694428169,2011-03-11 15:22:53 UTC,-73.980482,40.785602,-73.968586,40.799888,3
27248527,2012-08-21 08:28:56.0000002,9.203643343540698,2012-08-21 08:28:56 UTC,-73.983086,40.735028,-74.008471,40.720085,1
49331309,2009-05-15 19:44:02.0000002,6.432653949786509,2009-05-15 19:44:02 UTC,-73.995037,40.739985,-73.978383,40.762292,2
54974521,2015-04-15 07:45:09.0000007,4.948195345989622,2015-04-15 07:45:09 UTC,-73.99124145507811,40.7497444152832,-73.98625183105469,40.744155883789055,1
48088792,2013-09-13 00:54:00.00000032,16.823864176364715,2013-09-13 00:54:00 UTC,-73.952872,40.791805,-74.00325699999999,40.732767,1
20618821,2013-01-11 07:28:00.000000130,5.443014880588584,2013-01-11 07:28:00 UTC,-73.945415,40.77833,-73.955122,40.77777,1
39045600,2010-03-09 22:48:00.000000106,4.84923143906983,2010-03-09 22:48:00 UTC,-73.982557,40.771522,-73.989135,40.774365,2
20850316,2013-10-25 17:10:43.0000002,22.76169859155226,2013-10-25 17:10:43 UTC,-73.962038,40.810655,-73.969157,40.756785,1
8758303,2014-11-03 12:57:37.0000001,7.422293018984433,2014-11-03 12:57:37 UTC,-73.98042099999999,40.720552000000005,-73.984562,40.729687,1
5347854,2012-03-20 18:27:20.0000003,4.84923143906983,2012-03-20 18:27:20 UTC,-73.98611,40.74594,-73.991732,40.735342,1
10127907,2015-02-24 11:56:02.0000003,9.401571157380282,2015-02-24 11:56:02 UTC,-73.98890686035155,40.69222259521485,-74.00469970703125,40.716133117675774,1
11437730,2014-11-02 14:49:00.00000097,13.854946968770943,2014-11-02 14:49:00 UTC,-73.993047,40.742667,-73.972472,40.764817,1
52912994,2012-02-19 19:42:06.0000004,16.724900269444923,2012-02-19 19:42:06 UTC,-74.000457,40.742486,-73.923371,40.761095000000005,1
17960153,2009-03-26 12:13:10.0000001,6.036798322107339,2009-03-26 12:13:10 UTC,-73.983981,40.780489,-73.96794,40.797363,1
20902435,2013-05-16 07:53:00.000000195,7.422293018984433,2013-05-16 07:53:00 UTC,-73.990973,40.7508,-74.005892,40.73016,1
5766737,2014-09-03 10:37:13.0000001,12.370488364974056,2014-09-03 10:37:13 UTC,-73.962456,40.77,-73.98790699999999,40.741126,1
3540576,2015-06-02 07:07:39.0000004,3.9585562767916977,2015-06-02 07:07:39 UTC,-73.96253204345702,40.767391204833984,-73.95326232910156,40.7646598815918,2
12199998,2009-04-05 10:04:00.000000114,6.432653949786509,2009-04-05 10:04:00 UTC,-73.98469300000001,40.759112,-73.994667,40.740517,2
41979324,2014-03-05 20:51:49.0000004,19.297961849359528,2014-03-05 20:51:49 UTC,-73.992405,40.724391,-73.970332,40.783869,1
3467825,2010-01-01 20:33:00.000000114,7.224365205144848,2010-01-01 20:33:00 UTC,-73.988247,40.724833,-74.006518,40.738588,1
10544721,2013-03-27 19:53:00.000000211,8.90675162278132,2013-03-27 19:53:00 UTC,-74.003345,40.726957,-74.0045,40.747265000000006,5
9231771,2009-06-05 17:53:24.0000005,9.203643343540698,2009-06-05 17:53:24 UTC,-73.993808,40.751740000000005,-73.981047,40.767624,1
24673379,2014-12-08 17:29:24.0000001,3.4637367421927356,2014-12-08 17:29:24 UTC,-73.953837,40.775171,-73.95640300000001,40.771586,1
2877817,2009-03-03 09:13:00.00000051,11.578777109615714,2009-03-03 09:13:00 UTC,-73.98865,40.76403,-74.010412,40.720292,1
28990968,2011-09-12 12:15:47.0000001,7.224365205144848,2011-09-12 12:15:47 UTC,-74.00075600000001,40.725835,-74.006186,40.743811,2
39686140,2013-11-27 08:19:00.00000063,5.443014880588584,2013-11-27 08:19:00 UTC,-74.016038,40.715462,-74.01128,40.72159,5
8928994,2014-03-10 23:15:10.0000002,14.844586037968867,2014-03-10 23:15:10 UTC,-74.006209,40.714462,-73.990402,40.66524,1
11060880,2014-03-20 23:30:12.0000002,6.432653949786509,2014-03-20 23:30:12 UTC,-74.004083,40.742094,-73.985253,40.735788,1
