Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
18983337,2013-12-11 12:38:40.0000004,8.0,2013-12-11 12:38:40 UTC,-73.981981,40.743291,-73.967377,40.75179,1
2446759,2009-02-27 07:36:08.0000003,3.7,2009-02-27 07:36:08 UTC,-73.884096,40.738277,-73.895686,40.740483000000005,1
35538653,2009-01-17 20:14:04.0000003,7.3,2009-01-17 20:14:04 UTC,-74.010297,40.719687,-73.99651,40.732315,2
15394560,2009-03-02 15:45:49.0000004,7.7,2009-03-02 15:45:49 UTC,-73.98575600000001,40.740838,-73.976372,40.765513,1
50801832,2015-04-09 07:03:50.0000001,4.0,2015-04-09 07:03:50 UTC,-73.9519805908203,40.78456115722656,-73.9529037475586,40.7889404296875,1
47276077,2012-01-04 23:46:13.0000004,33.3,2012-01-04 23:46:13 UTC,-73.8708,40.7737,-73.982,40.6645,1
8461079,2009-07-31 13:45:00.00000050,3.7,2009-07-31 13:45:00 UTC,-73.98491700000001,40.751575,-73.989735,40.74074,1
34121240,2013-07-23 13:12:23.0000001,15.0,2013-07-23 13:12:23 UTC,-73.97303199999999,40.758953000000005,-73.975762,40.788843,1
24305308,2010-02-02 05:13:17.0000001,8.9,2010-02-02 05:13:17 UTC,-73.953347,40.775784,-73.98536800000001,40.749675,1
18246404,2009-02-17 19:48:18.0000001,7.5,2009-02-17 19:48:18 UTC,-73.976434,40.751824,-73.98699599999999,40.763236,1
16625800,2011-05-08 04:14:00.00000054,12.9,2011-05-08 04:14:00 UTC,-73.906277,40.742427,-73.96454,40.756542,1
10164472,2009-09-17 07:53:13.0000004,6.9,2009-09-17 07:53:13 UTC,-73.997156,40.73686,-73.977427,40.750318,1
9314426,2012-11-15 11:38:00.000000124,14.0,2012-11-15 11:38:00 UTC,-73.957105,40.777557,-73.978725,40.747468,2
26996711,2010-11-11 08:36:49.0000003,12.9,2010-11-11 08:36:49 UTC,-73.96750300000001,40.801276,-73.95911600000001,40.774634000000006,1
53680764,2013-12-11 19:32:21.0000002,13.5,2013-12-11 19:32:21 UTC,-73.991349,40.723395,-73.993271,40.692409000000005,1
44318143,2012-04-04 05:56:30.0000002,6.1,2012-04-04 05:56:30 UTC,-73.97744499999999,40.779315,-73.983982,40.761764,1
38050487,2013-01-10 19:48:00.00000041,11.5,2013-01-10 19:48:00 UTC,-73.978697,40.764267,-73.983632,40.738192,1
51624756,2010-06-11 23:16:47.0000001,8.1,2010-06-11 23:16:47 UTC,-73.978612,40.720011,-73.983926,40.740706,1
35477816,2012-06-09 23:55:00.00000043,7.7,2012-06-09 23:55:00 UTC,-74.00003199999999,40.738,-73.99169,40.722527,1
37628432,2010-10-18 21:54:36.0000002,3.7,2010-10-18 21:54:36 UTC,-74.005258,40.721484,-73.99820799999999,40.722703,1
11885254,2010-08-19 22:46:07.0000005,3.7,2010-08-19 22:46:07 UTC,-73.995388,40.743963,-73.993252,40.736909,2
1378798,2014-09-29 23:20:00.0000003,11.5,2014-09-29 23:20:00 UTC,-73.98881999999999,40.71874,-73.95074,40.72582,1
34200794,2012-09-29 22:38:35.0000002,5.0,2012-09-29 22:38:35 UTC,-73.992092,40.734517,-73.981213,40.733990000000006,1
23593905,2013-11-22 03:44:12.0000001,11.0,2013-11-22 03:44:12 UTC,-74.006734,40.739843,-73.979104,40.763787,2
45261884,2012-02-24 02:17:00.00000085,8.9,2012-02-24 02:17:00 UTC,-73.96329,40.798763,-73.939785,40.823718,1
27660823,2009-10-06 09:03:00.000000195,8.9,2009-10-06 09:03:00 UTC,-73.970252,40.752538,-73.977447,40.762758000000005,5
50227745,2014-12-13 02:35:04.0000002,3.5,2014-12-13 02:35:04 UTC,-73.990336,40.718912,-73.98901,40.721514,2
9159671,2012-08-17 22:34:00.000000169,49.8,2012-08-17 22:34:00 UTC,-73.787183,40.64116,-73.97884300000001,40.764067,1
40997933,2010-12-02 21:00:00.000000144,7.3,2010-12-02 21:00:00 UTC,-73.98921999999999,40.730067,-74.009237,40.70953,1
2502643,2010-05-01 13:06:00.00000042,6.9,2010-05-01 13:06:00 UTC,-73.992287,40.721032,-73.992287,40.721032,5
37988969,2014-09-21 18:15:00.00000098,19.0,2014-09-21 18:15:00 UTC,-73.98245,40.775267,-74.00240500000001,40.73445,4
9475489,2010-07-03 03:12:00.00000035,18.5,2010-07-03 03:12:00 UTC,-73.983532,40.721912,-73.91270300000001,40.762692,5
8789349,2013-11-18 15:29:00.000000142,8.5,2013-11-18 15:29:00 UTC,-73.974492,40.783267,-73.958802,40.774815,2
38746081,2013-12-23 18:44:00.000000151,6.5,2013-12-23 18:44:00 UTC,-73.976644,40.752966,-73.985264,40.763099,4
46011425,2009-09-18 18:54:23.0000001,8.1,2009-09-18 18:54:23 UTC,-74.009337,40.705379,-74.003849,40.732725,1
53484773,2010-03-30 23:59:00.00000035,25.07,2010-03-30 23:59:00 UTC,-73.87088,40.773708,-73.96154,40.801282,5
1345953,2013-09-15 16:21:20.0000001,12.0,2013-09-15 16:21:20 UTC,-73.978107,40.745749,-73.946984,40.788515,1
52298432,2015-04-30 21:16:53.0000001,10.0,2015-04-30 21:16:53 UTC,-73.97415924072266,40.75716018676758,-73.98499298095702,40.73643112182617,1
8202365,2012-04-29 14:27:07.0000004,40.5,2012-04-29 14:27:07 UTC,-73.86578100000001,40.771111,-74.014136,40.709645,1
10588094,2014-04-19 20:02:00.000000176,10.5,2014-04-19 20:02:00 UTC,-73.975595,40.74926,-73.987412,40.763632,1
8475845,2014-02-19 17:21:36.0000003,43.0,2014-02-19 17:21:36 UTC,-73.782002,40.644664,-73.920629,40.763044,1
17067619,2011-03-31 20:46:49.0000001,9.3,2011-03-31 20:46:49 UTC,-73.97779799999999,40.753232,-73.95404,40.770293,1
21828682,2010-12-28 15:06:13.0000001,8.9,2010-12-28 15:06:13 UTC,-73.99101,40.730234,-74.010007,40.709905,2
26096900,2013-01-26 14:20:18.0000004,52.0,2013-01-26 14:20:18 UTC,-73.993418,40.720149,-73.789199,40.641738,1
1026227,2014-11-29 14:39:00.00000061,5.5,2014-11-29 14:39:00 UTC,-74.00218000000001,40.73957,-73.99155,40.7351,2
25494092,2011-01-21 18:09:09.0000007,5.3,2011-01-21 18:09:09 UTC,-73.984266,40.728929,-73.987512,40.719978000000005,1
1826750,2013-11-24 08:04:00.00000058,6.0,2013-11-24 08:04:00 UTC,-73.973548,40.792702,-73.980437,40.781382,4
625,2011-11-12 02:04:04.0000007,4.1,2011-11-12 02:04:04 UTC,-73.992253,40.763919,-73.99123,40.757765,1
19888992,2013-10-28 23:58:00.00000035,5.0,2013-10-28 23:58:00 UTC,-73.988807,40.757342,-74.000408,40.762372,1
41073696,2010-04-30 12:50:15.0000002,9.3,2010-04-30 12:50:15 UTC,-73.998974,40.739419,-73.979715,40.749374,2
51208558,2015-03-14 22:51:38.0000007,4.5,2015-03-14 22:51:38 UTC,-73.9966812133789,40.74285125732422,-74.0029067993164,40.733711242675774,1
14075157,2014-02-19 17:06:57.0000003,16.5,2014-02-19 17:06:57 UTC,0.0,0.0,0.0,0.0,1
10106923,2014-11-14 21:03:58.0000003,6.5,2014-11-14 21:03:58 UTC,-73.97993100000001,40.750827,-73.995124,40.754703000000006,1
21512557,2011-01-06 17:55:00.0000005,17.7,2011-01-06 17:55:00 UTC,-74.01595999999999,40.711217,-73.985665,40.763607,1
47151909,2012-09-22 04:54:58.0000002,6.0,2012-09-22 04:54:58 UTC,-73.999706,40.731067,-73.988034,40.728217,3
8630710,2014-06-18 12:37:19.0000002,27.0,2014-06-18 12:37:19 UTC,-73.980897,40.769571,-73.998365,40.721179,3
13722825,2009-09-15 18:49:00.000000220,16.5,2009-09-15 18:49:00 UTC,-74.006872,40.751167,-73.945538,40.774385,1
27561664,2014-07-15 19:57:00.00000072,7.0,2014-07-15 19:57:00 UTC,-73.98483,40.748045,-73.995267,40.730987,2
2090367,2013-01-01 00:20:48.0000003,11.5,2013-01-01 00:20:48 UTC,-73.977025,40.756801,-73.944349,40.800687,1
48049370,2012-11-06 23:08:00.000000161,19.0,2012-11-06 23:08:00 UTC,-73.895172,40.748642,-73.977002,40.76613,1
19668683,2010-08-23 23:06:00.00000027,10.9,2010-08-23 23:06:00 UTC,-73.982297,40.767673,-73.974092,40.74297,1
54301661,2011-08-07 18:11:22.0000003,7.3,2011-08-07 18:11:22 UTC,-73.987418,40.750096,-73.986692,40.768297,3
27477425,2010-09-29 06:55:55.0000001,9.3,2010-09-29 06:55:55 UTC,-73.95000999999999,40.772178,-73.977867,40.742213,1
5221107,2009-12-21 10:58:16.0000001,8.5,2009-12-21 10:58:16 UTC,-73.964344,40.77325,-73.975647,40.760655,1
13113061,2014-04-15 13:15:46.0000002,8.5,2014-04-15 13:15:46 UTC,-73.973263,40.760977,-73.964753,40.775518,4
55232287,2013-06-14 14:03:48.0000002,13.0,2013-06-14 14:03:48 UTC,-73.992098,40.769398,-73.98441,40.740328000000005,1
46362182,2009-08-17 01:40:00.00000012,4.1,2009-08-17 01:40:00 UTC,-73.988372,40.720093,-73.994188,40.71649,4
24089283,2009-02-13 09:18:07.0000005,6.1,2009-02-13 09:18:07 UTC,-73.97788100000001,40.754195,-73.985108,40.753559,1
20326880,2012-12-20 12:07:00.000000188,5.5,2012-12-20 12:07:00 UTC,-73.98557199999999,40.74397,-73.98005699999999,40.75129,1
31027056,2010-08-04 16:21:00.000000115,15.3,2010-08-04 16:21:00 UTC,-74.001245,40.731355,-73.993055,40.683027,1
10380374,2014-08-23 02:41:00.000000120,16.0,2014-08-23 02:41:00 UTC,-73.98321,40.73495,-73.95357,40.788012,2
7528558,2009-03-15 16:11:37.0000001,9.3,2009-03-15 16:11:37 UTC,-74.000399,40.747934,-73.98204799999999,40.732195,1
37649249,2013-08-13 19:17:13.0000002,18.0,2013-08-13 19:17:13 UTC,-74.006221,40.7061,-73.97114300000001,40.76007,1
17576156,2009-12-06 06:11:00.00000011,11.7,2009-12-06 06:11:00 UTC,-73.97399999999999,40.747462,-74.00674000000001,40.705578,1
48858669,2012-07-16 20:56:33.0000003,6.5,2012-07-16 20:56:33 UTC,-73.94843900000001,40.782451,-73.943314,40.80214,2
24592117,2012-02-18 20:21:52.0000004,5.7,2012-02-18 20:21:52 UTC,-73.990858,40.745529,-74.00608299999999,40.74133,1
28801323,2013-04-30 13:46:00.000000227,10.5,2013-04-30 13:46:00 UTC,-73.94959300000001,40.77309,-73.967725,40.751837,1
16847961,2014-12-17 05:59:06.0000002,8.0,2014-12-17 05:59:06 UTC,-73.970437,40.796736,-73.979589,40.777605,1
54996545,2011-01-04 21:18:00.000000193,6.9,2011-01-04 21:18:00 UTC,-73.97985200000001,40.759752,-73.997613,40.756408,1
17079359,2011-08-25 20:29:00.000000257,14.5,2011-08-25 20:29:00 UTC,-73.968275,40.761955,-73.992005,40.714867,5
26518663,2010-06-16 13:09:13.0000001,8.5,2010-06-16 13:09:13 UTC,-73.983719,40.755168,-73.97135300000001,40.76516,1
44811644,2013-06-21 17:29:00.000000120,52.0,2013-06-21 17:29:00 UTC,-73.993082,40.69278,-73.795182,40.644532,5
50290870,2010-10-18 21:02:15.0000003,4.1,2010-10-18 21:02:15 UTC,-73.997654,40.73774,-73.999801,40.731219,1
10747102,2014-01-17 11:09:00.000000110,15.5,2014-01-17 11:09:00 UTC,-73.99601,40.73284,-73.95493,40.76548,2
6490514,2009-04-22 05:34:00.00000026,8.9,2009-04-22 05:34:00 UTC,-73.941632,40.791692,-73.971627,40.757502,2
31355168,2011-02-08 19:52:00.00000081,8.5,2011-02-08 19:52:00 UTC,-73.97828299999999,40.759693,-73.995888,40.737338,1
26810188,2012-12-18 19:00:00.000000105,11.0,2012-12-18 19:00:00 UTC,-73.983522,40.76772,-73.977897,40.74903,1
52156854,2009-09-30 23:28:43.0000001,5.7,2009-09-30 23:28:43 UTC,-73.982874,40.738806,-73.991939,40.744409000000005,1
12461252,2009-03-28 15:59:00.000000167,3.7,2009-03-28 15:59:00 UTC,-73.996892,40.749168,-73.993742,40.75192,1
37539268,2013-04-20 09:35:05.0000001,6.5,2013-04-20 09:35:05 UTC,-74.003949,40.725542,-74.001127,40.741686,1
23691671,2011-06-27 18:45:00.00000055,8.1,2011-06-27 18:45:00 UTC,-73.96847199999999,40.755202,-73.97803,40.729333,1
47887251,2013-03-15 21:33:03.00000010,16.5,2013-03-15 21:33:03 UTC,-74.010438,40.709375,-73.985619,40.732676,1
28529152,2009-01-27 10:41:00.00000097,4.1,2009-01-27 10:41:00 UTC,-73.990712,40.736558,-73.99590699999999,40.73083,1
38637003,2014-09-26 09:08:00.00000040,4.5,2014-09-26 09:08:00 UTC,-73.988242,40.754127,-73.991782,40.749732,1
23384984,2012-03-11 01:37:00.00000075,8.9,2012-03-11 01:37:00 UTC,-73.98518299999999,40.738975,-74.009553,40.72278,1
46802855,2010-02-26 23:15:55.0000002,10.9,2010-02-26 23:15:55 UTC,-73.978791,40.683594,-73.988495,40.731397,2
6700637,2012-03-17 11:27:06.0000001,8.1,2012-03-17 11:27:06 UTC,-73.991592,40.750019,-73.978977,40.762163,1
52108178,2014-09-18 23:45:00.00000018,22.0,2014-09-18 23:45:00 UTC,-73.982667,40.762567,-73.988975,40.692525,1
18961814,2012-11-13 23:53:15.0000002,16.5,2012-11-13 23:53:15 UTC,-74.002193,40.733706,-73.968568,40.678262,1
12941408,2011-04-14 18:09:00.000000127,6.5,2011-04-14 18:09:00 UTC,-73.969515,40.758923,-73.960277,40.769655,1
14397874,2013-07-15 21:52:41.0000001,7.5,2013-07-15 21:52:41 UTC,-73.97116199999999,40.761475,-73.979788,40.748631,1
19451665,2015-05-11 14:07:35.0000006,8.0,2015-05-11 14:07:35 UTC,-73.96983337402342,40.78557968139648,-73.9507827758789,40.77157974243164,3
13064635,2012-08-05 14:08:00.00000099,8.1,2012-08-05 14:08:00 UTC,-73.964052,40.773638,-73.97367,40.747767,1
46550667,2013-09-28 16:54:00.00000017,5.0,2013-09-28 16:54:00 UTC,-73.970813,40.758012,-73.983345,40.741277,6
13641104,2009-10-24 09:58:47.0000002,7.3,2009-10-24 09:58:47 UTC,-73.978953,40.736243,-73.960223,40.764642,1
47970316,2013-05-27 13:51:03.0000002,6.0,2013-05-27 13:51:03 UTC,-73.974052,40.763692,-73.954813,40.769917,1
1208835,2011-09-15 10:11:00.00000054,8.1,2011-09-15 10:11:00 UTC,-73.98501800000001,40.758452,-73.975665,40.762532,1
7171444,2011-05-23 19:11:00.000000179,4.5,2011-05-23 19:11:00 UTC,-73.992683,40.75822,-74.00057,40.747287,1
2841506,2011-07-30 16:18:23.0000001,11.3,2011-07-30 16:18:23 UTC,-73.99339,40.757479,-74.004417,40.717088,1
40451656,2009-12-02 19:31:00.00000055,6.9,2009-12-02 19:31:00 UTC,-73.99364,40.746775,-73.975835,40.733528,5
6800048,2015-04-21 14:24:56.0000001,17.0,2015-04-21 14:24:56 UTC,-73.97119903564453,40.76163864135742,-73.9428939819336,40.72695541381836,1
43637889,2012-09-01 13:27:39.0000001,4.9,2012-09-01 13:27:39 UTC,-74.003028,40.73128,-73.99585400000001,40.742541,1
3070748,2009-04-01 19:31:00.000000298,4.1,2009-04-01 19:31:00 UTC,-73.98083000000001,40.764102,-73.985863,40.75846,1
89146,2012-04-02 12:57:55.0000004,12.1,2012-04-02 12:57:55 UTC,-73.963302,40.771868,-73.993812,40.731875,1
12560854,2014-12-12 12:21:52.0000001,20.0,2014-12-12 12:21:52 UTC,-73.994146,40.756487,-73.953209,40.78829,1
45017141,2012-04-21 14:00:00.00000059,10.5,2012-04-21 14:00:00 UTC,-73.97782,40.763892,-73.982805,40.731477000000005,1
20767860,2014-06-17 20:36:21.0000003,6.0,2014-06-17 20:36:21 UTC,-73.993284,40.724412,-73.99637,40.725585,1
14819748,2012-04-08 10:30:00.00000022,5.7,2012-04-08 10:30:00 UTC,-73.97492,40.746225,-73.987002,40.732437,6
23427764,2014-10-09 14:08:00.000000135,9.0,2014-10-09 14:08:00 UTC,-73.99103199999999,40.760662,-73.990542,40.74426,1
42254525,2015-06-23 18:01:14.0000003,16.5,2015-06-23 18:01:14 UTC,-73.97473907470702,40.76264953613281,-73.90691375732422,40.7588119506836,2
19716191,2009-03-12 16:59:00.000000151,13.7,2009-03-12 16:59:00 UTC,-73.99689000000001,40.75265,-73.973998,40.759762,5
24564947,2014-01-09 15:44:36.0000003,7.5,2014-01-09 15:44:36 UTC,-74.002613,40.740025,-73.98435500000001,40.736992,1
40652762,2014-11-28 08:40:08.0000002,7.0,2014-11-28 08:40:08 UTC,-73.98824300000001,40.748504,-73.971179,40.764268,1
32450456,2011-08-14 00:44:44.0000005,9.3,2011-08-14 00:44:44 UTC,-73.985863,40.721341,-74.008023,40.712216,1
53138620,2012-02-08 12:38:00.00000096,7.7,2012-02-08 12:38:00 UTC,-73.966165,40.754057,-73.960762,40.775642,1
51383741,2009-03-26 21:23:00.000000203,8.9,2009-03-26 21:23:00 UTC,-73.9919,40.770633,-73.97532700000001,40.75605,2
12918166,2014-02-15 17:42:14.0000004,8.0,2014-02-15 17:42:14 UTC,-73.983114,40.730749,-73.96939,40.752817,1
13918848,2012-07-16 10:15:30.0000003,6.1,2012-07-16 10:15:30 UTC,-73.980437,40.763981,-73.976916,40.748583,1
12708638,2009-06-25 08:01:00.00000014,7.7,2009-06-25 08:01:00 UTC,-74.000365,40.737137,-73.977175,40.750438,1
46242983,2012-08-06 21:31:56.0000007,6.1,2012-08-06 21:31:56 UTC,-73.98257,40.775290000000005,-73.97233299999999,40.759702,1
15951735,2011-10-19 20:59:43.0000002,6.5,2011-10-19 20:59:43 UTC,-74.004414,40.730771,-74.015691,40.714404,1
49998124,2009-10-27 12:49:00.000000189,10.5,2009-10-27 12:49:00 UTC,0.0,0.0,0.0,0.0,5
8756943,2012-07-04 07:03:35.0000001,3.7,2012-07-04 07:03:35 UTC,-73.975879,40.751657,-73.971971,40.746289,1
14779825,2010-01-15 15:43:00.00000084,8.5,2010-01-15 15:43:00 UTC,-73.95916700000001,40.783177,-73.972757,40.755675,1
37150588,2010-05-06 22:25:00.00000034,6.1,2010-05-06 22:25:00 UTC,-73.974503,40.754298,-73.991442,40.755585,1
27858333,2011-03-25 00:23:30.0000002,5.7,2011-03-25 00:23:30 UTC,-73.98106700000001,40.752648,-73.990523,40.761217,1
5487150,2010-08-08 12:51:00.000000144,7.7,2010-08-08 12:51:00 UTC,-73.976258,40.744047,-74.00195699999999,40.739503000000006,2
7769087,2013-02-25 19:16:00.0000004,9.5,2013-02-25 19:16:00 UTC,-74.00641999999999,40.75115,-73.98848199999999,40.730562,5
29440655,2012-12-30 12:54:00.00000024,7.5,2012-12-30 12:54:00 UTC,-73.986205,40.752142,-74.001147,40.746702,3
550560,2010-10-28 16:29:03.0000001,3.7,2010-10-28 16:29:03 UTC,-73.978181,40.764811,-73.986017,40.768079,1
2778209,2011-02-03 11:15:01.0000003,8.1,2011-02-03 11:15:01 UTC,-73.982366,40.768264,-73.96236,40.776516,1
35643150,2012-12-12 23:35:00.000000153,12.0,2012-12-12 23:35:00 UTC,-73.979035,40.762925,-73.976403,40.73353,2
22012755,2011-02-22 11:28:07.0000003,4.5,2011-02-22 11:28:07 UTC,-73.985948,40.770424,-73.987505,40.77954,1
16716603,2015-03-20 09:02:54.0000002,5.0,2015-03-20 09:02:54 UTC,-73.97750091552734,40.76401138305664,-73.98062896728516,40.77083206176758,1
35240226,2014-07-16 14:57:00.00000031,30.83,2014-07-16 14:57:00 UTC,-73.970098,40.762477,-73.906882,40.768595,5
44421691,2014-12-27 16:57:00.00000014,5.0,2014-12-27 16:57:00 UTC,-73.95891999999999,40.763562,-73.957035,40.774092,2
23233142,2011-09-21 19:31:00.00000095,7.7,2011-09-21 19:31:00 UTC,-74.004038,40.725483,-73.989233,40.736567,1
28346747,2010-03-09 10:29:00.000000118,4.5,2010-03-09 10:29:00 UTC,-73.98180500000001,40.763908,-73.988775,40.759852,1
43150448,2009-06-04 20:43:53.0000001,10.5,2009-06-04 20:43:53 UTC,-73.99317099999999,40.733678000000005,-73.977275,40.751754,1
27506006,2009-05-21 23:22:21.0000002,5.3,2009-05-21 23:22:21 UTC,-74.00115699999999,40.746572,-74.00371899999999,40.738177,1
5567971,2011-05-11 18:31:07.0000001,7.3,2011-05-11 18:31:07 UTC,-73.96605,40.768277000000005,-73.977176,40.759488,2
35627428,2012-11-02 21:30:36.0000003,9.0,2012-11-02 21:30:36 UTC,-73.966071,40.756355,-73.94635,40.781386,1
17558276,2009-09-24 03:03:03.0000001,12.1,2009-09-24 03:03:03 UTC,-73.995805,40.726477,-73.940497,40.726027,1
4202476,2012-12-28 21:59:00.00000031,4.5,2012-12-28 21:59:00 UTC,-73.979537,40.743677000000005,-73.977412,40.749562,5
55251057,2014-03-14 00:06:00.000000141,20.5,2014-03-14 00:06:00 UTC,-74.001717,40.740792,-73.96814499999999,40.675112,2
32354315,2010-11-10 15:36:00.000000191,8.9,2010-11-10 15:36:00 UTC,-73.969435,40.753427,-73.968498,40.764487,1
14887289,2010-03-02 19:33:55.0000001,5.3,2010-03-02 19:33:55 UTC,-73.954208,40.787314,-73.970036,40.794831,1
28129197,2010-11-04 06:46:41.0000001,5.3,2010-11-04 06:46:41 UTC,-73.99748699999999,40.75626,-73.997489,40.756266,1
44349787,2011-06-16 08:24:26.0000003,7.7,2011-06-16 08:24:26 UTC,-73.974263,40.756399,-73.985619,40.759571,3
21834246,2014-04-04 07:43:42.0000002,4.5,2014-04-04 07:43:42 UTC,-73.973683,40.755163,-73.976832,40.755461,1
17058265,2013-04-26 16:02:00.00000063,7.0,2013-04-26 16:02:00 UTC,-74.001305,40.73606,-73.98923,40.726242,1
43779973,2012-08-29 15:20:00.00000095,12.1,2012-08-29 15:20:00 UTC,-73.975317,40.76298,-73.98992,40.751895000000005,1
4231442,2009-12-30 10:57:00.00000084,6.5,2009-12-30 10:57:00 UTC,-73.98061700000001,40.765332,-73.985078,40.778092,5
46030624,2012-08-28 07:35:56.0000004,5.7,2012-08-28 07:35:56 UTC,-73.984713,40.736248,-73.97462900000001,40.753659000000006,1
2024684,2014-06-10 00:09:03.0000003,15.0,2014-06-10 00:09:03 UTC,-73.993792,40.720175,-73.928287,40.692878,2
50935180,2014-07-16 13:18:00.00000065,20.5,2014-07-16 13:18:00 UTC,-73.95313,40.786002,-73.997822,40.751197,1
21516326,2013-05-22 00:53:00.0000008,13.0,2013-05-22 00:53:00 UTC,-73.981397,40.768845,-73.950078,40.805537,1
50271955,2012-01-30 16:13:33.0000001,12.1,2012-01-30 16:13:33 UTC,-73.984776,40.757071,-74.001729,40.719548,2
14033530,2014-08-20 11:40:00.00000088,10.5,2014-08-20 11:40:00 UTC,-74.001722,40.715595,-73.97888,40.71994,1
7647266,2015-03-02 10:56:27.0000007,7.0,2015-03-02 10:56:27 UTC,-73.97322082519531,40.75815963745117,-73.96965026855469,40.76858901977539,1
43222279,2011-01-29 16:18:32.0000008,17.7,2011-01-29 16:18:32 UTC,-73.99788000000001,40.725739,-73.952744,40.782812,1
15480606,2014-06-29 09:28:00.000000103,35.33,2014-06-29 09:28:00 UTC,-73.981155,40.781045,-73.87044200000001,40.773607,1
40646674,2013-04-12 19:54:10.0000002,4.5,2013-04-12 19:54:10 UTC,-73.994576,40.740298,-73.99072,40.748133,1
17429191,2012-06-05 07:33:00.000000170,10.9,2012-06-05 07:33:00 UTC,-74.00121700000001,40.727782,-73.973493,40.764545,1
33373402,2009-08-22 20:11:27.0000004,4.1,2009-08-22 20:11:27 UTC,-73.953181,40.771459,-73.954533,40.768331,2
49018007,2014-08-09 15:02:59.0000004,14.0,2014-08-09 15:02:59 UTC,-73.988171,40.769606,-73.97726800000001,40.736354,1
41936982,2013-06-18 15:41:55.0000002,93.16,2013-06-18 15:41:55 UTC,-73.777117,40.645058,-74.15576300000001,40.579618,2
4725749,2010-02-12 06:17:24.0000003,9.3,2010-02-12 06:17:24 UTC,-73.95463000000001,40.774181,-73.985584,40.738417,1
31090848,2013-11-18 19:07:21.0000002,8.0,2013-11-18 19:07:21 UTC,-73.97252900000001,40.785886,-73.989932,40.772345,1
841204,2014-10-23 08:31:00.00000037,9.0,2014-10-23 08:31:00 UTC,-73.987023,40.754192,-73.978762,40.739462,1
14747253,2010-11-24 08:14:04.0000001,7.7,2010-11-24 08:14:04 UTC,-73.990245,40.756412,-73.97551700000001,40.755947,1
43513577,2013-09-13 01:34:25.0000001,8.0,2013-09-13 01:34:25 UTC,-73.995768,40.738731,-73.97842299999999,40.750553,1
27026654,2014-01-21 18:15:00.00000030,3.5,2014-01-21 18:15:00 UTC,-73.981388,40.748895000000005,-73.981027,40.748597,1
43109768,2010-04-22 09:54:00.000000216,4.1,2010-04-22 09:54:00 UTC,-73.966487,40.752823,-73.973162,40.756292,1
4057805,2011-11-07 23:27:57.0000001,5.7,2011-11-07 23:27:57 UTC,-73.98902,40.727061,-73.982139,40.741769,1
45908352,2011-12-19 02:46:44.0000001,4.1,2011-12-19 02:46:44 UTC,-73.9899,40.7155,-73.9949,40.721,2
17421896,2012-09-07 20:33:00.000000141,16.5,2012-09-07 20:33:00 UTC,-73.967973,40.765488,-74.004423,40.730608,2
47038762,2015-02-05 15:25:46.0000004,6.5,2015-02-05 15:25:46 UTC,-73.96250915527344,40.77909851074219,-73.9669418334961,40.76826095581055,1
44409594,2009-08-10 17:16:05.0000002,6.9,2009-08-10 17:16:05 UTC,-73.99085,40.736452,-74.00184899999999,40.717034000000005,1
55181859,2013-09-29 23:44:09.0000001,27.0,2013-09-29 23:44:09 UTC,-73.97628900000001,40.744891,-73.950456,40.645129,1
23103081,2014-12-03 10:23:00.000000162,40.33,2014-12-03 10:23:00 UTC,-73.873232,40.774007,-73.987923,40.752262,1
39107767,2013-02-26 18:35:00.000000290,5.0,2013-02-26 18:35:00 UTC,-73.990073,40.732702,-73.949058,40.785567,1
22352589,2014-02-05 06:36:00.00000014,8.0,2014-02-05 06:36:00 UTC,-73.998662,40.745132,-74.015865,40.715147,1
28396827,2013-03-08 16:10:00.00000094,8.5,2013-03-08 16:10:00 UTC,-73.99409,40.746012,-73.998267,40.724877,1
34458038,2011-11-10 13:44:16.0000002,4.1,2011-11-10 13:44:16 UTC,-73.962781,40.758633,-73.95568,40.7684,1
36441619,2015-02-15 23:50:01.0000003,24.5,2015-02-15 23:50:01 UTC,-73.96300506591797,40.71195602416992,-73.9466781616211,40.77832794189453,2
1023070,2013-12-06 01:04:33.0000001,8.0,2013-12-06 01:04:33 UTC,-73.99161099999999,40.729711,-73.977106,40.762797,1
42400349,2009-07-26 03:35:00.00000013,3.3,2009-07-26 03:35:00 UTC,-73.9823,40.768878,-73.983827,40.765568,4
9578023,2011-09-22 01:28:00.00000062,5.7,2011-09-22 01:28:00 UTC,-73.97318800000001,40.752932,-73.959858,40.762893,1
18632925,2011-12-10 22:39:47.0000004,6.1,2011-12-10 22:39:47 UTC,-73.97614499999999,40.728666,-73.993488,40.727156,1
2881145,2012-10-27 00:18:01.0000001,9.5,2012-10-27 00:18:01 UTC,-73.97623399999999,40.752035,-73.99723900000001,40.740213,1
34551429,2014-04-10 22:15:00.000000223,11.0,2014-04-10 22:15:00 UTC,-73.982124,40.745986,-73.957645,40.776962,1
32467359,2011-11-09 20:41:02.0000007,8.1,2011-11-09 20:41:02 UTC,-73.9779,40.7521,-73.9551,40.7657,1
7756953,2011-09-20 16:35:00.000000154,6.0,2011-09-20 16:35:00 UTC,-73.991967,40.74362,-73.991957,40.743627,1
8484351,2011-09-06 12:25:19.0000002,11.7,2011-09-06 12:25:19 UTC,-73.98100000000001,40.7646,-73.9629,40.7784,0
